PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ProductID,OrderQty,UnitPrice,LineTotal,OrderDate,ShipMethod,ShipBase,ShipRate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,DueDate,ReceivedQty,RejectedQty,StockedQty
208,0,4,238,68,432,3,39.2805,117.8415,"2002-08-28 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-06 00:00:00",627.4485,50.1959,15.6862,693.3306,"2002-09-11 00:00:00",3.00,0.00,3.00
208,0,4,238,68,431,3,41.3805,124.1415,"2002-08-28 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-06 00:00:00",627.4485,50.1959,15.6862,693.3306,"2002-09-11 00:00:00",3.00,0.00,3.00
208,0,4,238,68,430,3,45.654,136.962,"2002-08-28 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-06 00:00:00",627.4485,50.1959,15.6862,693.3306,"2002-09-11 00:00:00",3.00,0.00,3.00
209,0,4,261,61,491,3,19.9395,59.8185,"2002-09-01 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-09-10 00:00:00",97.965,7.8372,2.4491,108.2513,"2002-09-15 00:00:00",3.00,0.00,3.00
209,0,4,261,61,490,3,12.7155,38.1465,"2002-09-01 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-09-10 00:00:00",97.965,7.8372,2.4491,108.2513,"2002-09-15 00:00:00",3.00,0.00,3.00
210,0,4,274,5,528,3,38.157,114.471,"2002-09-01 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-10 00:00:00",114.471,9.1577,2.8618,126.4905,"2002-09-15 00:00:00",3.00,0.00,3.00
211,0,4,244,58,505,3,44.2155,132.6465,"2002-09-01 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-10 00:00:00",132.6465,10.6117,3.3162,146.5744,"2002-09-15 00:00:00",3.00,0.00,3.00
212,0,4,231,35,939,550,48.2895,26559.225,"2002-09-01 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-10 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2002-09-15 00:00:00",550.00,0.00,550.00
212,0,4,231,35,938,550,31.4895,17319.225,"2002-09-01 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-10 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2002-09-15 00:00:00",550.00,82.00,468.00
213,0,4,241,103,358,60,6.9825,418.95,"2002-09-16 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-09-25 00:00:00",418.95,33.516,10.4738,462.9398,"2002-09-30 00:00:00",60.00,0.00,60.00
214,0,3,266,7,376,3,47.544,142.632,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",272.4435,21.7955,6.8111,301.0501,"2002-09-30 00:00:00",3.00,3.00,0.00
214,0,3,266,7,375,3,43.2705,129.8115,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",272.4435,21.7955,6.8111,301.0501,"2002-09-30 00:00:00",3.00,3.00,0.00
215,0,4,164,69,357,60,4.3155,258.93,"2002-09-16 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-09-25 00:00:00",461.79,36.9432,11.5448,510.278,"2002-09-30 00:00:00",57.00,0.00,57.00
215,0,4,164,69,356,60,3.381,202.86,"2002-09-16 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-09-25 00:00:00",461.79,36.9432,11.5448,510.278,"2002-09-30 00:00:00",60.00,0.00,60.00
216,0,4,223,23,389,3,43.2705,129.8115,"2002-09-16 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-25 00:00:00",544.7295,43.5784,13.6182,601.9261,"2002-09-30 00:00:00",3.00,0.00,3.00
216,0,4,223,23,388,3,47.544,142.632,"2002-09-16 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-25 00:00:00",544.7295,43.5784,13.6182,601.9261,"2002-09-30 00:00:00",3.00,0.00,3.00
216,0,4,223,23,387,3,43.2705,129.8115,"2002-09-16 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-25 00:00:00",544.7295,43.5784,13.6182,601.9261,"2002-09-30 00:00:00",3.00,0.00,3.00
216,0,4,223,23,386,3,47.4915,142.4745,"2002-09-16 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-25 00:00:00",544.7295,43.5784,13.6182,601.9261,"2002-09-30 00:00:00",3.00,0.00,3.00
217,0,4,233,75,490,3,12.3585,37.0755,"2002-09-16 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-09-25 00:00:00",37.0755,2.966,0.9269,40.9684,"2002-09-30 00:00:00",3.00,0.00,3.00
218,0,4,238,3,513,550,39.1965,21558.075,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",21558.075,1724.646,538.9519,23821.6729,"2002-09-30 00:00:00",550.00,0.00,550.00
219,0,4,261,54,414,3,45.4755,136.4265,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",612.108,48.9686,15.3027,676.3793,"2002-09-30 00:00:00",3.00,0.00,3.00
219,0,4,261,54,413,3,47.5755,142.7265,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",612.108,48.9686,15.3027,676.3793,"2002-09-30 00:00:00",3.00,0.00,3.00
219,0,4,261,54,412,3,39.144,117.432,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",612.108,48.9686,15.3027,676.3793,"2002-09-30 00:00:00",3.00,0.00,3.00
219,0,4,261,54,411,3,34.8705,104.6115,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",612.108,48.9686,15.3027,676.3793,"2002-09-30 00:00:00",3.00,0.00,3.00
219,0,4,261,54,410,3,36.9705,110.9115,"2002-09-16 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-09-25 00:00:00",612.108,48.9686,15.3027,676.3793,"2002-09-30 00:00:00",3.00,0.00,3.00
220,0,4,264,104,933,550,43.9845,24191.475,"2002-09-16 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-25 00:00:00",65240.175,5219.214,1631.0044,72090.3934,"2002-09-30 00:00:00",550.00,0.00,550.00
220,0,4,264,104,932,550,39.7635,21869.925,"2002-09-16 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-25 00:00:00",65240.175,5219.214,1631.0044,72090.3934,"2002-09-30 00:00:00",550.00,55.00,495.00
220,0,4,264,104,931,550,34.8705,19178.775,"2002-09-16 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-25 00:00:00",65240.175,5219.214,1631.0044,72090.3934,"2002-09-30 00:00:00",550.00,0.00,550.00
221,0,4,274,25,430,3,45.654,136.962,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",534.807,42.7846,13.3702,590.9618,"2002-10-01 00:00:00",3.00,0.00,3.00
221,0,4,274,25,429,3,41.3805,124.1415,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",534.807,42.7846,13.3702,590.9618,"2002-10-01 00:00:00",3.00,0.00,3.00
221,0,4,274,25,428,3,43.4805,130.4415,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",534.807,42.7846,13.3702,590.9618,"2002-10-01 00:00:00",3.00,0.00,3.00
221,0,4,274,25,427,3,47.754,143.262,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",534.807,42.7846,13.3702,590.9618,"2002-10-01 00:00:00",3.00,0.00,3.00
222,0,4,231,90,347,3,43.3755,130.1265,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",273.0735,21.8459,6.8268,301.7462,"2002-10-01 00:00:00",3.00,0.00,3.00
222,0,4,231,90,346,3,47.649,142.947,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",273.0735,21.8459,6.8268,301.7462,"2002-10-01 00:00:00",3.00,0.00,3.00
223,0,4,241,33,932,550,39.2385,21581.175,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",40471.2,3237.696,1011.78,44720.676,"2002-10-01 00:00:00",550.00,0.00,550.00
223,0,4,241,33,931,550,34.3455,18890.025,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",40471.2,3237.696,1011.78,44720.676,"2002-10-01 00:00:00",550.00,0.00,550.00
224,0,3,266,41,342,3,45.3705,136.1115,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",278.523,22.2818,6.9631,307.7679,"2002-10-01 00:00:00",3.00,3.00,0.00
224,0,3,266,41,341,3,47.4705,142.4115,"2002-09-17 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-09-26 00:00:00",278.523,22.2818,6.9631,307.7679,"2002-10-01 00:00:00",3.00,3.00,0.00
225,0,4,164,55,930,550,43.0395,23671.725,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",62092.8,4967.424,1552.32,68612.544,"2002-10-09 00:00:00",550.00,0.00,550.00
225,0,4,164,55,929,550,37.086,20397.3,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",62092.8,4967.424,1552.32,68612.544,"2002-10-09 00:00:00",523.00,0.00,523.00
225,0,4,164,55,928,550,32.7705,18023.775,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",62092.8,4967.424,1552.32,68612.544,"2002-10-09 00:00:00",550.00,0.00,550.00
226,0,4,223,70,332,550,10.815,5948.25,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",5948.25,475.86,148.7063,6572.8163,"2002-10-09 00:00:00",468.00,0.00,468.00
227,1,4,233,94,907,550,82.8345,45558.975,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",91117.95,7289.436,2277.9488,100685.3348,"2002-10-09 00:00:00",550.00,0.00,550.00
227,1,4,233,94,948,550,82.8345,45558.975,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",91117.95,7289.436,2277.9488,100685.3348,"2002-10-09 00:00:00",550.00,0.00,550.00
228,0,4,238,15,326,1250,0.21,262.5,"2002-09-25 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-10-04 00:00:00",525,42,13.125,580.125,"2002-10-09 00:00:00",1250.00,0.00,1250.00
228,0,4,238,15,325,1250,0.21,262.5,"2002-09-25 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-10-04 00:00:00",525,42,13.125,580.125,"2002-10-09 00:00:00",1250.00,0.00,1250.00
229,0,4,261,62,322,60,28.6965,1721.79,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",2003.6835,160.2947,50.0921,2214.0703,"2002-10-09 00:00:00",60.00,0.00,60.00
229,0,4,261,62,321,3,44.3205,132.9615,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",2003.6835,160.2947,50.0921,2214.0703,"2002-10-09 00:00:00",3.00,0.00,3.00
229,0,4,261,62,320,3,49.644,148.932,"2002-09-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-04 00:00:00",2003.6835,160.2947,50.0921,2214.0703,"2002-10-09 00:00:00",3.00,0.00,3.00
230,0,4,264,98,921,550,5.586,3072.3,"2002-09-25 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-04 00:00:00",26455.275,2116.422,661.3819,29233.0789,"2002-10-09 00:00:00",550.00,55.00,495.00
230,0,4,264,98,930,550,42.5145,23382.975,"2002-09-25 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-04 00:00:00",26455.275,2116.422,661.3819,29233.0789,"2002-10-09 00:00:00",550.00,0.00,550.00
231,0,4,244,72,952,60,15.7395,944.37,"2002-09-25 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-10-04 00:00:00",944.37,75.5496,23.6093,1043.5289,"2002-10-09 00:00:00",60.00,0.00,60.00
232,0,4,231,22,934,550,37.6215,20691.825,"2002-09-25 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-04 00:00:00",44594.55,3567.564,1114.8638,49276.9778,"2002-10-09 00:00:00",550.00,0.00,550.00
232,0,4,231,22,933,550,43.4595,23902.725,"2002-09-25 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-04 00:00:00",44594.55,3567.564,1114.8638,49276.9778,"2002-10-09 00:00:00",550.00,82.00,468.00
233,0,4,241,50,319,550,48.5835,26720.925,"2002-09-29 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-08 00:00:00",26720.925,2137.674,668.0231,29526.6221,"2002-10-13 00:00:00",550.00,0.00,550.00
234,0,3,266,71,929,550,36.561,20108.55,"2002-09-29 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-08 00:00:00",37843.575,3027.486,946.0894,41817.1504,"2002-10-13 00:00:00",550.00,550.00,0.00
234,0,3,266,71,928,550,32.2455,17735.025,"2002-09-29 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-08 00:00:00",37843.575,3027.486,946.0894,41817.1504,"2002-10-13 00:00:00",550.00,550.00,0.00
235,0,4,164,40,319,550,46.4205,25531.275,"2002-09-29 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-08 00:00:00",25531.275,2042.502,638.2819,28212.0589,"2002-10-13 00:00:00",550.00,0.00,550.00
236,0,4,223,91,373,3,41.2965,123.8895,"2002-09-29 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-08 00:00:00",482.517,38.6014,12.0629,533.1813,"2002-10-13 00:00:00",3.00,0.00,3.00
236,0,4,223,91,372,3,37.023,111.069,"2002-09-29 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-08 00:00:00",482.517,38.6014,12.0629,533.1813,"2002-10-13 00:00:00",3.00,0.00,3.00
236,0,4,223,91,371,3,39.123,117.369,"2002-09-29 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-08 00:00:00",482.517,38.6014,12.0629,533.1813,"2002-10-13 00:00:00",3.00,0.00,3.00
236,0,4,223,91,370,3,43.3965,130.1895,"2002-09-29 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-08 00:00:00",482.517,38.6014,12.0629,533.1813,"2002-10-13 00:00:00",3.00,0.00,3.00
237,0,4,233,57,2,3,41.916,125.748,"2002-10-07 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-16 00:00:00",125.748,10.0598,3.1437,138.9515,"2002-10-21 00:00:00",3.00,0.00,3.00
238,0,4,238,83,1,3,50.2635,150.7905,"2002-10-07 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-10-16 00:00:00",150.7905,12.0632,3.7698,166.6235,"2002-10-21 00:00:00",3.00,0.00,3.00
239,0,4,198,32,372,3,37.1805,111.5415,"2002-10-07 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-16 00:00:00",602.028,48.1622,15.0507,665.2409,"2002-10-21 00:00:00",3.00,0.00,3.00
239,0,4,198,32,371,3,39.2805,117.8415,"2002-10-07 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-16 00:00:00",602.028,48.1622,15.0507,665.2409,"2002-10-21 00:00:00",3.00,0.00,3.00
239,0,4,198,32,370,3,43.554,130.662,"2002-10-07 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-16 00:00:00",602.028,48.1622,15.0507,665.2409,"2002-10-21 00:00:00",3.00,0.00,3.00
239,0,4,198,32,369,3,39.2805,117.8415,"2002-10-07 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-16 00:00:00",602.028,48.1622,15.0507,665.2409,"2002-10-21 00:00:00",3.00,0.00,3.00
239,0,4,198,32,368,3,41.3805,124.1415,"2002-10-07 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-10-16 00:00:00",602.028,48.1622,15.0507,665.2409,"2002-10-21 00:00:00",3.00,0.00,3.00
240,0,4,264,38,530,550,16.086,8847.3,"2002-10-07 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-10-16 00:00:00",8847.3,707.784,221.1825,9776.2665,"2002-10-21 00:00:00",550.00,0.00,550.00
241,0,4,244,85,4,3,57.0255,171.0765,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",171.0765,13.6861,4.2769,189.0395,"2002-11-06 00:00:00",3.00,0.00,3.00
242,0,4,231,92,512,550,37.086,20397.3,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",20397.3,1631.784,509.9325,22539.0165,"2002-11-06 00:00:00",550.00,82.00,468.00
243,0,4,241,11,513,550,26.5965,14628.075,"2002-10-23 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-11-01 00:00:00",14628.075,1170.246,365.7019,16164.0229,"2002-11-06 00:00:00",550.00,0.00,550.00
244,0,3,266,84,318,550,33.579,18468.45,"2002-10-23 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-11-01 00:00:00",33350.625,2668.05,833.7656,36852.4406,"2002-11-06 00:00:00",550.00,550.00,0.00
244,0,3,266,84,317,550,27.0585,14882.175,"2002-10-23 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-11-01 00:00:00",33350.625,2668.05,833.7656,36852.4406,"2002-11-06 00:00:00",550.00,550.00,0.00
245,1,4,274,78,421,3,47.5755,142.7265,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",475.6815,38.0545,11.892,525.628,"2002-11-06 00:00:00",3.00,0.00,3.00
245,1,4,274,78,420,3,39.144,117.432,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",475.6815,38.0545,11.892,525.628,"2002-11-06 00:00:00",3.00,0.00,3.00
245,1,4,274,78,419,3,34.8705,104.6115,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",475.6815,38.0545,11.892,525.628,"2002-11-06 00:00:00",3.00,0.00,3.00
245,1,4,274,78,418,3,36.9705,110.9115,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",475.6815,38.0545,11.892,525.628,"2002-11-06 00:00:00",3.00,0.00,3.00
246,0,4,223,74,425,3,45.423,136.269,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",564.1965,45.1357,14.1049,623.4371,"2002-11-06 00:00:00",3.00,0.00,3.00
246,0,4,223,74,424,3,49.6965,149.0895,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",564.1965,45.1357,14.1049,623.4371,"2002-11-06 00:00:00",3.00,0.00,3.00
246,0,4,223,74,423,3,45.423,136.269,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",564.1965,45.1357,14.1049,623.4371,"2002-11-06 00:00:00",3.00,0.00,3.00
246,0,4,223,74,422,3,47.523,142.569,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",564.1965,45.1357,14.1049,623.4371,"2002-11-06 00:00:00",3.00,0.00,3.00
247,0,4,233,13,322,60,25.4205,1525.23,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",1796.0355,143.6828,44.9009,1984.6192,"2002-11-06 00:00:00",60.00,0.00,60.00
247,0,4,233,13,321,3,42.798,128.394,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",1796.0355,143.6828,44.9009,1984.6192,"2002-11-06 00:00:00",3.00,0.00,3.00
247,0,4,233,13,320,3,47.4705,142.4115,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",1796.0355,143.6828,44.9009,1984.6192,"2002-11-06 00:00:00",3.00,0.00,3.00
248,1,4,238,51,454,3,41.3805,124.1415,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",665.028,53.2022,16.6257,734.8559,"2002-11-06 00:00:00",3.00,0.00,3.00
248,1,4,238,51,453,3,43.4805,130.4415,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",665.028,53.2022,16.6257,734.8559,"2002-11-06 00:00:00",3.00,0.00,3.00
248,1,4,238,51,452,3,47.754,143.262,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",665.028,53.2022,16.6257,734.8559,"2002-11-06 00:00:00",3.00,0.00,3.00
248,1,4,238,51,451,3,43.4805,130.4415,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",665.028,53.2022,16.6257,734.8559,"2002-11-06 00:00:00",3.00,0.00,3.00
248,1,4,238,51,450,3,45.5805,136.7415,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",665.028,53.2022,16.6257,734.8559,"2002-11-06 00:00:00",3.00,0.00,3.00
249,0,4,261,80,941,550,62.9895,34644.225,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",34644.225,2771.538,866.1056,38281.8686,"2002-11-06 00:00:00",550.00,0.00,550.00
250,0,4,264,47,322,60,26.3655,1581.93,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",1839.5055,147.1604,45.9876,2032.6535,"2002-11-06 00:00:00",60.00,0.00,60.00
250,0,4,264,47,321,3,40.488,121.464,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",1839.5055,147.1604,45.9876,2032.6535,"2002-11-06 00:00:00",3.00,0.00,3.00
250,0,4,264,47,320,3,45.3705,136.1115,"2002-10-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-11-01 00:00:00",1839.5055,147.1604,45.9876,2032.6535,"2002-11-06 00:00:00",3.00,0.00,3.00
251,0,4,244,81,504,3,48.762,146.286,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",146.286,11.7029,3.6572,161.6461,"2002-11-06 00:00:00",3.00,0.00,3.00
252,0,4,231,46,497,3,34.188,102.564,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",102.564,8.2051,2.5641,113.3332,"2002-11-06 00:00:00",3.00,0.00,3.00
253,0,4,198,21,323,3,50.2635,150.7905,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",150.7905,12.0632,3.7698,166.6235,"2002-11-06 00:00:00",3.00,0.00,3.00
254,1,3,266,27,524,550,14.1225,7767.375,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",13669.425,1093.554,341.7356,15104.7146,"2002-11-06 00:00:00",550.00,550.00,0.00
254,1,3,266,27,523,550,10.731,5902.05,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",13669.425,1093.554,341.7356,15104.7146,"2002-11-06 00:00:00",550.00,550.00,0.00
255,0,4,164,86,496,60,48.909,2934.54,"2002-10-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-11-01 00:00:00",2934.54,234.7632,73.3635,3242.6667,"2002-11-06 00:00:00",60.00,0.00,60.00
256,0,4,223,45,916,550,40.9395,22516.725,"2002-10-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-11-01 00:00:00",50860.425,4068.834,1271.5106,56200.7696,"2002-11-06 00:00:00",550.00,0.00,550.00
256,0,4,223,45,915,550,30.4395,16741.725,"2002-10-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-11-01 00:00:00",50860.425,4068.834,1271.5106,56200.7696,"2002-11-06 00:00:00",550.00,0.00,550.00
256,0,4,223,45,914,550,21.0945,11601.975,"2002-10-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-11-01 00:00:00",50860.425,4068.834,1271.5106,56200.7696,"2002-11-06 00:00:00",468.00,0.00,468.00
257,0,4,233,93,506,60,9.198,551.88,"2002-11-03 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-12 00:00:00",551.88,44.1504,13.797,609.8274,"2002-11-17 00:00:00",60.00,0.00,60.00
258,0,4,238,64,679,550,5.775,3176.25,"2002-11-03 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-12 00:00:00",6987.75,559.02,174.6938,7721.4638,"2002-11-17 00:00:00",550.00,0.00,550.00
258,0,4,238,64,352,550,1.155,635.25,"2002-11-03 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-12 00:00:00",6987.75,559.02,174.6938,7721.4638,"2002-11-17 00:00:00",550.00,0.00,550.00
258,0,4,238,64,351,550,5.775,3176.25,"2002-11-03 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-12 00:00:00",6987.75,559.02,174.6938,7721.4638,"2002-11-17 00:00:00",550.00,0.00,550.00
259,0,4,261,4,508,550,27.6465,15205.575,"2002-11-03 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-11-12 00:00:00",28072.275,2245.782,701.8069,31019.8639,"2002-11-17 00:00:00",550.00,0.00,550.00
259,0,4,261,4,507,550,23.394,12866.7,"2002-11-03 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-11-12 00:00:00",28072.275,2245.782,701.8069,31019.8639,"2002-11-17 00:00:00",550.00,0.00,550.00
260,0,4,264,17,535,550,3.486,1917.3,"2002-11-03 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-12 00:00:00",37312.275,2984.982,932.8069,41230.0639,"2002-11-17 00:00:00",550.00,0.00,550.00
260,0,4,264,17,940,550,62.9895,34644.225,"2002-11-03 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-12 00:00:00",37312.275,2984.982,932.8069,41230.0639,"2002-11-17 00:00:00",550.00,55.00,495.00
260,0,4,264,17,355,550,1.365,750.75,"2002-11-03 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-12 00:00:00",37312.275,2984.982,932.8069,41230.0639,"2002-11-17 00:00:00",550.00,0.00,550.00
261,0,4,244,12,679,550,6.195,3407.25,"2002-11-12 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-11-21 00:00:00",3407.25,272.58,85.1813,3765.0113,"2002-11-26 00:00:00",550.00,0.00,550.00
262,3,4,231,44,508,550,29.2845,16106.475,"2002-11-12 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-11-21 00:00:00",28297.5,2263.8,707.4375,31268.7375,"2002-11-26 00:00:00",550.00,0.00,550.00
262,3,4,231,44,507,550,22.1655,12191.025,"2002-11-12 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-11-21 00:00:00",28297.5,2263.8,707.4375,31268.7375,"2002-11-26 00:00:00",550.00,82.00,468.00
